ID,default,split
5691,1,train
24369,0,train
15953,0,train
19480,0,train
23792,1,train
25478,0,train
23914,0,train
194,0,train
28556,0,train
8954,1,train
15602,0,train
4024,0,train
21434,0,train
25155,1,train
3818,0,train
26936,0,train
57,0,train
5935,0,train
13056,0,train
1649,0,train
25724,0,train
7083,1,train
26068,0,train
18259,0,train
25042,0,train
5335,0,train
20541,0,train
23546,0,train
8274,0,train
26805,0,train
1198,0,train
10682,0,train
2417,0,train
8181,1,train
18705,0,train
25077,0,train
15922,0,train
29005,0,train
5125,0,train
26449,1,train
10880,0,train
18133,0,train
25500,0,train
10130,0,train
21651,0,train
20596,0,train
26332,0,train
9909,0,train
4312,0,train
7902,1,train
768,0,train
25618,0,train
1308,0,train
16568,0,train
15276,0,train
16707,0,train
28585,0,train
4672,0,train
21555,0,train
4686,0,train
29281,0,train
15263,0,train
4750,0,train
10455,0,train
27149,0,train
14968,0,train
5013,0,train
2668,0,train
5186,0,train
24262,1,train
8144,0,train
29412,0,train
16418,0,train
16481,1,train
24712,0,train
13182,0,train
13923,1,train
4454,0,train
15061,1,train
29416,0,train
5304,0,train
10866,0,train
13700,0,train
16994,0,train
28872,0,train
5622,0,train
23834,0,train
7953,0,train
21661,0,train
6288,0,train
11683,0,train
6725,0,train
28936,0,train
12622,0,train
20280,0,train
699,0,train
28466,1,train
15455,1,train
13491,0,train
17672,0,train
19525,0,train
604,0,train
24566,0,train
12548,0,train
17514,0,train
14744,0,train
15631,0,train
26915,1,train
13632,0,train
6781,0,train
1178,0,train
23008,0,train
17926,0,train
1258,0,train
1305,0,train
2291,0,train
9168,1,train
28881,1,train
13478,1,train
9399,0,train
24719,0,train
4870,0,train
19149,0,train
25731,0,train
25814,0,train
2413,1,train
559,0,train
22299,0,train
3830,0,train
2716,0,train
5098,0,train
29221,0,train
9178,0,train
14785,0,train
7321,0,train
9327,0,train
20138,0,train
10307,0,train
4883,1,train
18144,0,train
28958,0,train
27141,0,train
27823,0,train
21877,0,train
14198,0,train
22261,0,train
493,0,train
26929,0,train
23598,0,train
12420,0,train
24538,0,train
22918,0,train
2136,0,train
4480,0,train
13647,0,train
22022,1,train
16505,0,train
19444,0,train
27581,1,train
3606,1,train
10902,0,train
27949,0,train
29028,1,train
1282,0,train
20667,0,train
16612,0,train
1876,0,train
4953,1,train
5711,1,train
4106,0,train
11093,0,train
23603,1,train
7692,0,train
8614,0,train
289,1,train
24633,0,train
16189,1,train
26790,0,train
23208,0,train
24048,0,train
26387,0,train
3551,1,train
1906,0,train
621,0,train
5536,0,train
1008,0,train
16599,1,train
18285,0,train
28191,0,train
13672,0,train
23627,0,train
25001,0,train
11705,1,train
3857,0,train
25041,0,train
14781,0,train
12052,0,train
21240,1,train
11259,1,train
19059,0,train
28855,0,train
14056,0,train
18571,0,train
13660,0,train
12418,0,train
23537,0,train
16660,0,train
7968,0,train
1279,0,train
7020,0,train
13450,0,train
12199,0,train
23612,0,train
16363,0,train
6833,0,train
23394,0,train
29413,0,train
13261,0,train
21128,0,train
7244,1,train
20062,0,train
6870,0,train
28754,0,train
25880,0,train
1394,0,train
9852,1,train
8973,1,train
12554,1,train
20644,0,train
20130,1,train
7575,0,train
24318,0,train
5240,0,train
20763,0,train
17710,0,train
284,0,train
1652,0,train
20128,1,train
29136,0,train
25969,0,train
13071,0,train
3428,0,train
8205,0,train
9694,0,train
28197,0,train
3515,0,train
12344,0,train
26986,0,train
8446,0,train
15443,0,train
15734,0,train
6482,0,train
7699,0,train
28660,0,train
12536,0,train
6889,0,train
20047,0,train
7620,0,train
9818,0,train
10933,0,train
13384,0,train
19831,0,train
20974,1,train
18876,0,train
18881,0,train
9858,1,train
279,0,train
12424,0,train
11222,0,train
29925,0,train
13318,0,train
17723,0,train
6830,1,train
23304,0,train
28478,0,train
3837,1,train
22926,0,train
11166,0,train
26158,0,train
29883,0,train
17715,1,train
5311,0,train
24153,0,train
6551,1,train
27503,0,train
5417,0,train
4776,0,train
25514,0,train
28605,1,train
10008,0,train
21620,0,train
6578,0,train
13949,1,train
29889,0,train
19174,0,train
1692,0,train
86,0,train
5162,1,train
3240,0,train
5812,0,train
22544,1,train
29476,0,train
4868,0,train
2312,0,train
29810,1,train
7738,0,train
8548,0,train
18981,0,train
15426,0,train
10928,0,train
22282,0,train
8682,0,train
10011,0,train
6529,1,train
6456,0,train
24275,0,train
26802,1,train
17856,0,train
21537,1,train
14505,0,train
26025,0,train
22805,0,train
24808,0,train
13762,0,train
8220,1,train
29792,0,train
14704,0,train
8951,0,train
24883,0,train
26520,0,train
16700,1,train
16112,0,train
10256,0,train
13862,1,train
20745,1,train
25159,1,train
11,0,train
25007,1,train
24612,0,train
24068,0,train
2810,0,train
8115,0,train
20679,1,train
15003,0,train
2201,1,train
29299,0,train
18191,0,train
28557,0,train
27415,0,train
1637,0,train
9418,0,train
26587,1,train
24755,1,train
27336,0,train
7092,1,train
26125,0,train
16230,0,train
29745,1,train
14672,1,train
16371,0,train
26914,1,train
16128,0,train
1200,0,train
22826,1,train
16498,0,train
589,0,train
11625,0,train
130,0,train
4112,0,train
29229,0,train
15054,0,train
29314,0,train
23755,0,train
4227,1,train
21812,1,train
650,0,train
8383,0,train
17274,0,train
26340,1,train
17145,0,train
17762,1,train
16224,1,train
16674,0,train
26654,0,train
14662,0,train
19008,0,train
20255,1,train
20324,0,train
7068,0,train
8308,1,train
25983,0,train
676,1,train
7166,0,train
10670,0,train
787,0,train
23348,0,train
17739,1,train
5581,0,train
19534,0,train
3820,1,train
13200,0,train
6591,0,train
16643,0,train
2065,1,train
4414,0,train
26860,0,train
18256,0,train
14379,1,train
385,0,train
27855,0,train
2149,1,train
15468,0,train
566,0,train
7138,1,train
24179,0,train
18223,0,train
28376,0,train
16752,0,train
22546,0,train
16149,1,train
18862,0,train
18950,0,train
28654,0,train
21705,0,train
1460,0,train
14793,0,train
16816,0,train
8540,0,train
26409,1,train
19619,0,train
24640,0,train
708,0,train
5370,0,train
29593,0,train
15399,1,train
2651,1,train
4329,0,train
13913,0,train
15687,0,train
25439,0,train
25608,0,train
3822,0,train
8673,0,train
885,1,train
10930,0,train
20055,0,train
4986,1,train
9881,1,train
13506,0,train
22179,0,train
21529,0,train
26729,1,train
28405,1,train
28175,0,train
22223,0,train
18655,1,train
14357,0,train
1587,0,train
9120,0,train
27938,1,train
557,0,train
154,0,train
4690,0,train
2063,0,train
14560,0,train
1904,0,train
28290,1,train
21500,0,train
11819,0,train
6622,1,train
8871,0,train
11680,0,train
1257,0,train
22939,0,train
1134,0,train
19163,0,train
13571,1,train
23055,0,train
24062,0,train
10015,0,train
10712,0,train
1815,0,train
6951,0,train
7110,0,train
20275,0,train
27217,1,train
20598,1,train
13025,1,train
366,0,train
27663,0,train
19800,0,train
20286,0,train
24032,0,train
20103,0,train
22000,0,train
2159,0,train
718,1,train
3210,0,train
26985,0,train
14414,0,train
22809,0,train
23058,0,train
7900,0,train
4093,0,train
19798,0,train
11789,0,train
12559,0,train
1041,0,train
5074,0,train
29181,1,train
3057,0,train
27121,0,train
1366,0,train
23672,0,train
4565,0,train
26179,0,train
27573,0,train
16225,1,train
10446,0,train
17222,0,train
21002,1,train
9395,0,train
19157,0,train
21298,0,train
13465,1,train
24422,0,train
19439,0,train
28770,0,train
1631,0,train
22584,0,train
15969,0,train
14716,0,train
18734,0,train
7525,0,train
20927,0,train
5909,0,train
20269,0,train
6523,0,train
10692,0,train
5646,1,train
15865,0,train
29506,0,train
7469,1,train
19217,0,train
3980,0,train
1074,0,train
20365,1,train
672,1,train
22201,0,train
13936,0,train
4333,0,train
21495,1,train
27207,0,train
23969,1,train
21625,0,train
10090,0,train
6360,0,train
20972,0,train
18350,1,train
20022,0,train
6177,1,train
28142,0,train
12680,0,train
10622,0,train
13909,0,train
26455,1,train
22279,0,train
13401,1,train
22447,0,train
28787,0,train
18001,1,train
6107,0,train
22738,0,train
5600,0,train
25405,0,train
8219,0,train
13223,0,train
15912,0,train
11536,0,train
23855,0,train
7638,0,train
13324,1,train
7058,0,train
19067,0,train
28680,0,train
14454,0,train
13281,0,train
12106,0,train
13177,0,train
24388,0,train
13764,0,train
5485,0,train
6846,1,train
11104,0,train
4987,0,train
29401,0,train
9488,0,train
8631,1,train
7767,0,train
18316,0,train
3023,0,train
11501,0,train
27309,0,train
15876,1,train
7519,0,train
18102,1,train
22846,0,train
19256,0,train
16933,1,train
14391,0,train
18799,0,train
10264,0,train
3319,1,train
2804,0,train
27605,0,train
931,0,train
16233,0,train
8165,0,train
13175,0,train
7310,0,train
17008,1,train
25986,0,train
24319,0,train
11255,0,train
4781,0,train
9923,0,train
10411,1,train
12270,0,train
5601,1,train
16222,0,train
26198,0,train
10099,1,train
6279,0,train
26558,0,train
11669,0,train
28307,0,train
23512,0,train
18954,0,train
25643,0,train
19386,0,train
27906,0,train
18542,0,train
10505,0,train
29411,0,train
19958,0,train
25989,0,train
28947,1,train
112,0,train
27870,0,train
14767,1,train
882,1,train
15025,0,train
28821,0,train
952,0,train
5340,0,train
11102,0,train
9636,0,train
28103,1,train
11888,0,train
6521,1,train
26103,0,train
26297,0,train
5833,0,train
22081,1,train
15105,0,train
6971,0,train
25015,1,train
28882,0,train
22430,0,train
27322,1,train
111,0,train
1406,1,train
27925,0,train
17459,0,train
27420,1,train
8380,0,train
14044,0,train
18197,0,train
4548,0,train
29073,0,train
29850,0,train
3897,0,train
20366,0,train
7372,0,train
9337,1,train
23686,0,train
7854,0,train
11773,0,train
19594,0,train
23469,1,train
6966,0,train
5312,0,train
25564,0,train
13615,0,train
9192,0,train
27909,0,train
7367,0,train
24803,0,train
12451,1,train
12197,1,train
21984,0,train
12289,0,train
20510,0,train
13796,0,train
10997,0,train
24111,0,train
18131,0,train
6430,1,train
14682,0,train
4514,0,train
21635,1,train
3409,0,train
13329,1,train
12974,0,train
828,0,train
11817,0,train
14219,0,train
27572,0,train
9268,0,train
20478,0,train
20018,0,train
6761,0,train
16289,1,train
15863,1,train
28823,0,train
25430,0,train
641,0,train
9304,0,train
12181,0,train
1435,0,train
2379,1,train
3374,0,train
21862,0,train
16309,0,train
11431,0,train
22378,0,train
11614,0,train
5786,1,train
1337,1,train
29748,1,train
15486,0,train
23632,0,train
11238,0,train
14691,1,train
7965,0,train
24000,1,train
20666,0,train
26852,0,train
18172,0,train
13483,0,train
21760,1,train
24075,0,train
6748,0,train
14278,0,train
4641,0,train
19625,0,train
24724,1,train
4919,0,train
2217,0,train
13967,1,train
19233,1,train
22963,0,train
9836,0,train
29954,0,train
29988,0,train
25771,0,train
19742,0,train
18488,0,train
28570,0,train
20215,1,train
8120,0,train
7100,0,train
13644,0,train
29058,0,train
8580,0,train
24087,0,train
28513,0,train
9668,1,train
4714,0,train
26255,0,train
22317,0,train
6035,1,train
9186,0,train
4251,0,train
2471,1,train
25314,0,train
9797,0,train
26496,0,train
7879,0,train
18754,0,train
3289,0,train
21350,0,train
17214,1,train
22410,1,train
23852,0,train
6151,1,train
20559,0,train
27987,0,train
15671,0,train
6350,0,train
28136,0,train
1288,0,train
24391,1,train
7788,0,train
2439,0,train
9112,0,train
18146,0,train
7102,0,train
3796,0,train
16212,0,train
13927,0,train
25676,0,train
24901,1,train
1823,0,train
22529,0,train
24251,0,train
29063,0,train
10364,0,train
14752,0,train
1019,0,train
12827,0,train
11338,0,train
26027,0,train
8997,0,train
28811,0,train
24530,1,train
29311,0,train
15861,0,train
1249,0,train
24308,0,train
20394,0,train
21703,0,train
14863,0,train
414,1,train
18859,0,train
22701,0,train
8312,0,train
10114,0,train
28332,0,train
14976,1,train
15798,0,train
25477,0,train
1215,0,train
29375,0,train
27709,1,train
17801,0,train
5668,0,train
6600,0,train
14084,1,train
11650,1,train
680,0,train
1770,1,train
9961,0,train
8325,0,train
3671,0,train
14506,0,train
26097,0,train
11391,0,train
23517,1,train
1516,0,train
27511,0,train
9503,0,train
26156,0,train
19541,0,train
19371,0,train
2122,0,train
4092,1,train
20608,0,train
21097,0,train
16508,1,train
7758,0,train
1357,0,train
23532,0,train
14109,0,train
29916,0,train
24866,1,train
10937,1,train
25698,0,train
15021,0,train
15524,0,train
12700,0,train
27858,1,train
21147,1,train
7508,0,train
17285,1,train
21477,0,train
12051,0,train
25288,0,train
19707,0,train
25390,0,train
27495,0,train
2958,0,train
20079,0,train
6491,0,train
29165,0,train
18008,0,train
24763,0,train
15748,0,train
28940,0,train
15017,0,train
6435,0,train
21575,0,train
14623,0,train
28049,0,train
20011,1,train
29374,0,train
4200,0,train
25265,0,train
5244,0,train
23334,0,train
22890,0,train
23838,0,train
23548,0,train
26632,0,train
26703,0,train
29557,1,train
11385,0,train
22807,0,train
19504,0,train
22613,0,train
8018,0,train
26374,0,train
8918,1,train
26730,0,train
28028,0,train
18061,0,train
26911,0,train
22141,0,train
29233,0,train
8121,0,train
22480,0,train
26673,0,train
5092,0,train
16985,0,train
3782,0,train
3544,0,train
28148,0,train
4979,0,train
15620,0,train
12234,0,train
3393,0,train
22967,0,train
26553,0,train
4028,0,train
27735,0,train
17316,1,train
24970,1,train
11803,1,train
18139,1,train
21851,0,train
19063,0,train
9014,0,train
28841,1,train
9494,1,train
29477,0,train
17142,0,train
29805,1,train
24508,0,train
4948,0,train
21824,0,train
15994,0,train
27747,0,train
24822,0,train
27081,0,train
13448,0,train
17109,0,train
28950,0,train
17354,0,train
23678,0,train
22393,0,train
10021,0,train
8170,0,train
26062,0,train
2898,0,train
10711,1,train
28344,0,train
16966,0,train
13737,0,train
29775,1,train
24190,0,train
2701,0,train
11681,0,train
6391,0,train
9901,0,train
11423,0,train
27181,0,train
2589,0,train
28793,0,train
10009,1,train
16799,0,train
1436,1,train
26079,0,train
916,0,train
12539,0,train
8158,0,train
16813,1,train
18091,0,train
18484,0,train
3749,0,train
24061,0,train
16824,0,train
24135,0,train
28909,1,train
19856,1,train
9640,0,train
8655,1,train
20695,1,train
17215,0,train
16906,0,train
25044,1,train
24859,0,train
14462,0,train
6838,1,train
27806,0,train
18759,0,train
20614,0,train
25861,0,train
21491,0,train
8695,0,train
15069,0,train
144,0,train
23720,0,train
1656,0,train
17866,0,train
22652,0,train
10632,0,train
19494,0,train
27206,0,train
3347,1,train
23099,0,train
5431,0,train
20776,0,train
28518,0,train
7851,0,train
28280,0,train
17983,0,train
23062,1,train
5507,0,train
9997,0,train
2277,0,train
17095,0,train
749,1,train
11087,0,train
17838,0,train
3443,1,train
8821,1,train
8961,0,train
27908,0,train
27546,1,train
12834,0,train
25058,0,train
24874,1,train
3683,0,train
21450,1,train
13171,0,train
22332,0,train
7399,0,train
5095,0,train
4232,0,train
24245,0,train
24361,0,train
1490,1,train
13528,0,train
8499,0,train
16300,1,train
23121,0,train
27848,0,train
9049,0,train
18003,0,train
29634,0,train
4882,0,train
742,0,train
24009,0,train
9662,1,train
17272,0,train
406,0,train
20634,0,train
3833,1,train
17147,1,train
18026,0,train
29873,0,train
11964,1,train
16747,0,train
20895,0,train
14489,0,train
25733,0,train
5967,0,train
8369,1,train
5781,0,train
18983,1,train
811,0,train
5556,0,train
14408,1,train
17927,1,train
23507,1,train
18258,1,train
24509,0,train
11852,0,train
22627,0,train
28911,1,train
2167,0,train
10803,1,train
19637,0,train
11283,1,train
11182,0,train
11924,0,train
28296,0,train
18521,0,train
6940,0,train
4459,0,train
23320,0,train
17317,1,train
25399,0,train
26223,0,train
7009,0,train
6194,0,train
22401,0,train
25685,0,train
4487,0,train
12917,0,train
6905,0,train
11303,1,train
20844,0,train
8357,0,train
12206,1,train
28791,0,train
17423,0,train
29162,1,train
14837,1,train
3862,1,train
1740,0,train
6073,1,train
25387,0,train
29448,1,train
9309,0,train
13337,0,train
6869,0,train
4946,1,train
29215,1,train
2997,1,train
3298,0,train
10603,0,train
16118,0,train
8511,0,train
22260,0,train
12854,0,train
25069,0,train
10263,0,train
3867,1,train
10250,0,train
28448,0,train
28432,0,train
15475,0,train
9774,0,train
1135,0,train
5987,1,train
265,0,train
21129,0,train
29124,0,train
22976,0,train
22034,0,train
15588,0,train
6221,0,train
13140,1,train
23812,1,train
5,0,train
21367,0,train
26933,1,train
2929,0,train
9003,1,train
26891,0,train
1550,0,train
5823,0,train
1333,1,train
16679,0,train
5952,0,train
3382,0,train
5592,0,train
14341,0,train
18033,0,train
8084,0,train
19950,0,train
2317,0,train
17553,0,train
10354,1,train
8374,0,train
27072,1,train
1481,0,train
12898,1,train
28579,0,train
8099,0,train
8774,1,train
14945,0,train
4765,0,train
21365,0,train
23232,0,train
25990,0,train
8425,0,train
29117,0,train
15148,0,train
29250,1,train
10585,0,train
2066,0,train
29210,0,train
3097,0,train
8452,0,train
9753,0,train
9524,0,train
4685,0,train
1991,0,train
13471,1,train
29578,1,train
28384,0,train
14179,1,train
23170,0,train
2871,0,train
19434,1,train
6606,0,train
11533,0,train
14146,0,train
21348,0,train
27078,0,train
14382,0,train
15354,0,train
8721,0,train
11231,1,train
23332,0,train
28845,0,train
28648,0,train
11638,0,train
27896,0,train
23625,0,train
18910,0,train
4850,0,train
10845,0,train
5826,0,train
16710,0,train
24277,0,train
10695,0,train
6327,0,train
16767,0,train
19405,0,train
9055,1,train
10851,1,train
26020,0,train
21918,0,train
24726,0,train
8102,0,train
2943,1,train
15913,0,train
20539,0,train
24003,0,train
739,0,train
21193,0,train
848,1,train
17628,0,train
12792,0,train
20810,0,train
13836,0,train
5282,1,train
27080,0,train
26380,0,train
29137,0,train
10414,0,train
14868,1,train
11467,0,train
6293,1,train
4507,0,train
7628,1,train
29357,1,train
10084,0,train
12486,0,train
5928,1,train
12556,1,train
1834,0,train
4233,0,train
8420,1,train
12257,0,train
4425,0,train
20183,0,train
2781,1,train
27743,0,train
23868,0,train
17619,1,train
6626,0,train
12295,0,train
7131,1,train
16199,0,train
23615,0,train
796,0,train
17446,1,train
1098,0,train
2264,0,train
19346,0,train
723,0,train
16910,0,train
10172,0,train
605,0,train
25400,0,train
6792,0,train
27671,1,train
12988,0,train
24345,0,train
63,1,train
19809,0,train
16558,0,train
3762,0,train
23482,0,train
11401,0,train
2991,1,train
1118,0,train
14276,0,train
17950,0,train
27863,0,train
23251,0,train
23534,0,train
15651,0,train
452,1,train
14051,0,train
29312,1,train
9263,0,train
15917,1,train
29985,0,train
15952,0,train
21778,0,train
29517,1,train
29093,0,train
5217,0,train
72,1,train
22512,0,train
27276,0,train
6573,0,train
22675,0,train
27562,0,train
3462,0,train
18094,0,train
18745,0,train
2033,0,train
3493,0,train
17810,1,train
18277,0,train
14079,0,train
16808,1,train
14519,1,train
5055,0,train
6477,0,train
15751,0,train
12465,0,train
11609,0,train
1601,0,train
23194,0,train
11885,0,train
18996,0,train
17367,0,train
28526,0,train
27387,1,train
13241,0,train
23100,1,train
15954,0,train
14209,0,train
7143,0,train
9093,0,train
27835,0,train
1678,0,train
24680,1,train
28775,0,train
16916,0,train
16984,0,train
27473,0,train
21805,1,train
10782,0,train
8218,0,train
29580,1,train
6241,1,train
29237,1,train
25821,0,train
18827,0,train
18958,1,train
25305,0,train
7227,0,train
28955,0,train
6858,1,train
4,0,train
13765,1,train
5569,0,train
27235,0,train
9462,0,train
6514,0,train
9983,0,train
7916,0,train
29086,0,train
28154,0,train
1893,0,train
24978,0,train
6328,1,train
10838,0,train
9855,0,train
29799,0,train
24187,0,train
11616,1,train
26335,0,train
29075,1,train
28600,0,train
20657,1,train
25817,0,train
4691,1,train
374,0,train
11828,1,train
2721,0,train
28891,0,train
22374,0,train
23111,0,train
24898,0,train
1614,1,train
16425,0,train
15032,0,train
1945,1,train
13195,0,train
4848,0,train
3245,0,train
21277,0,train
13237,0,train
25602,0,train
13377,0,train
18383,1,train
28024,0,train
1327,0,train
29854,1,train
13826,0,train
21442,0,train
6363,0,train
3582,0,train
26287,0,train
23977,0,train
4724,0,train
11379,0,train
5654,0,train
9090,1,train
10765,0,train
1164,0,train
2468,0,train
11775,0,train
5943,0,train
25813,0,train
12753,0,train
876,0,train
25187,0,train
19802,1,train
11870,0,train
27982,0,train
29450,0,train
29026,1,train
8194,0,train
9108,1,train
16471,0,train
8118,1,train
16783,1,train
11258,0,train
11954,0,train
4309,0,train
27077,0,train
11906,0,train
28056,0,train
21939,1,train
11271,1,train
2608,1,train
28675,0,train
13859,0,train
19614,0,train
6167,1,train
20291,0,train
21392,0,train
22089,0,train
18795,0,train
14020,0,train
3143,0,train
21377,1,train
5608,0,train
3293,0,train
19973,0,train
12481,0,train
12421,0,train
24863,0,train
6532,0,train
4994,0,train
11195,0,train
27087,0,train
12118,0,train
27762,0,train
22097,0,train
9579,0,train
9483,0,train
12176,0,train
20010,0,train
15087,1,train
17220,1,train
1564,0,train
14072,1,train
2718,0,train
8091,1,train
21368,0,train
16221,0,train
25748,0,train
3998,0,train
3780,0,train
1860,0,train
24362,0,train
22993,0,train
10140,1,train
2862,1,train
11330,0,train
18594,0,train
25467,1,train
19782,0,train
6665,0,train
1321,0,train
12635,0,train
16054,0,train
10139,1,train
4260,1,train
25855,0,train
13585,0,train
25841,0,train
8713,0,train
4799,0,train
23026,0,train
11034,1,train
27826,0,train
29521,1,train
20319,1,train
12251,0,train
6038,0,train
27180,0,train
23354,1,train
7887,0,train
25449,0,train
10860,1,train
17550,0,train
21997,0,train
7737,1,train
3236,1,train
27144,0,train
11317,0,train
13892,0,train
1441,0,train
16996,0,train
2818,1,train
24364,0,train
10293,0,train
14170,0,train
15507,0,train
23726,0,train
28123,0,train
27281,0,train
3261,0,train
5325,0,train
17454,0,train
15410,0,train
23302,0,train
29125,0,train
28730,0,train
9929,0,train
15939,0,train
7490,0,train
529,0,train
28705,0,train
28018,0,train
19793,0,train
24271,0,train
9610,1,train
27070,0,train
12362,0,train
13735,0,train
27688,1,train
28944,0,train
16339,1,train
1850,1,train
14640,0,train
26222,0,train
29447,0,train
3519,0,train
4219,0,train
19981,0,train
9370,0,train
6699,0,train
8020,1,train
4534,0,train
21488,0,train
7335,0,train
25486,0,train
1969,1,train
22954,0,train
5871,1,train
28460,1,train
1151,0,train
28751,0,train
7044,0,train
18654,0,train
19812,0,train
1878,0,train
12128,0,train
22003,0,train
28418,0,train
28463,0,train
3603,0,train
19916,0,train
14323,0,train
28673,0,train
661,0,train
26768,0,train
23505,0,train
15974,1,train
14368,1,train
9448,0,train
14708,1,train
11163,0,train
17527,0,train
22663,0,train
19804,0,train
15179,0,train
90,0,train
28988,0,train
18368,0,train
10680,0,train
19846,1,train
13178,1,train
9788,1,train
21868,0,train
11780,1,train
19364,0,train
18535,0,train
2601,1,train
2925,0,train
5314,0,train
12636,0,train
9872,0,train
22968,1,train
17049,1,train
9882,0,train
12655,0,train
27205,0,train
25710,0,train
15212,0,train
4075,0,train
27317,0,train
22147,0,train
6382,0,train
4843,0,train
2459,0,train
19445,0,train
21197,0,train
16015,0,train
13145,1,train
3343,0,train
27292,0,train
13086,0,train
7322,0,train
21534,1,train
28407,0,train
15791,0,train
10373,0,train
472,0,train
22882,1,train
4954,0,train
23475,0,train
6692,0,train
15719,1,train
6126,0,train
13563,0,train
8079,0,train
27993,0,train
8341,1,train
4518,1,train
28052,0,train
28856,0,train
22610,0,train
18229,0,train
14322,0,train
18275,0,train
5582,0,train
15984,1,train
3361,0,train
21205,0,train
1457,0,train
25266,0,train
543,1,train
23014,0,train
7689,1,train
10813,0,train
26835,0,train
27210,1,train
29087,0,train
29013,0,train
14758,0,train
20212,0,train
9866,1,train
14779,1,train
1624,0,train
15346,0,train
16884,0,train
29712,0,train
9878,0,train
5738,0,train
7456,1,train
22005,0,train
28292,0,train
25087,0,train
292,1,train
19324,0,train
16462,1,train
14616,0,train
27665,1,train
20948,0,train
9269,0,train
23830,0,train
6301,0,train
3668,0,train
29151,1,train
27692,0,train
16890,1,train
22645,0,train
23801,0,train
15821,0,train
23325,0,train
4234,0,train
26254,0,train
18374,0,train
22692,0,train
8945,1,train
15141,1,train
18558,0,train
19328,0,train
6895,1,train
5037,0,train
4304,0,train
1021,0,train
11197,0,train
21079,0,train
2789,0,train
19783,1,train
26784,0,train
7673,1,train
21809,0,train
21678,0,train
28350,1,train
19529,0,train
10780,0,train
25975,0,train
27302,0,train
18356,0,train
18609,0,train
9467,0,train
27795,0,train
16582,0,train
12017,0,train
21115,0,train
3939,0,train
9959,0,train
26539,0,train
16997,0,train
17371,0,train
8196,0,train
29630,0,train
28606,0,train
10297,0,train
21564,0,train
25569,0,train
296,0,train
27522,0,train
6632,0,train
1946,1,train
14481,1,train
16173,0,train
22764,0,train
25709,0,train
26946,0,train
4185,0,train
15060,0,train
6067,0,train
23842,0,train
5276,0,train
21305,0,train
29198,0,train
20127,0,train
21144,1,train
26033,0,train
23518,0,train
9617,0,train
5929,0,train
26555,0,train
6395,0,train
27971,0,train
21372,0,train
15441,0,train
13424,1,train
3235,0,train
966,0,train
21779,1,train
19153,0,train
23815,0,train
25355,0,train
5847,1,train
19769,0,train
3475,0,train
24580,0,train
27363,0,train
17257,1,train
18124,0,train
10465,0,train
16296,0,train
25962,0,train
29144,0,train
8288,0,train
709,0,train
22248,1,train
23664,1,train
28126,0,train
10238,0,train
16939,0,train
12749,1,train
8922,0,train
27425,1,train
25388,1,train
7156,0,train
20992,1,train
24879,1,train
356,1,train
14259,1,train
22055,0,train
29561,0,train
21708,1,train
25274,0,train
13985,0,train
11448,0,train
29842,0,train
18429,0,train
28842,0,train
23423,0,train
24163,0,train
1641,0,train
10929,1,train
23235,0,train
29662,0,train
18732,1,train
12310,1,train
21927,0,train
13931,0,train
7297,0,train
16472,0,train
3517,0,train
17684,0,train
8737,1,train
20232,0,train
20908,0,train
22550,0,train
7627,0,train
14535,1,train
3339,0,train
25002,1,train
26744,0,train
24730,0,train
19842,0,train
18760,1,train
5110,0,train
9992,1,train
5549,0,train
10493,0,train
29666,0,train
25392,0,train
5610,0,train
10943,1,train
20070,1,train
16033,0,train
2298,1,train
15425,1,train
893,0,train
13657,0,train
8411,1,train
29545,0,train
25625,0,train
11743,0,train
6187,1,train
8569,0,train
6195,0,train
7905,0,train
14583,0,train
638,0,train
16104,0,train
7702,0,train
20285,0,train
26958,0,train
11474,1,train
21102,0,train
1044,0,train
14040,0,train
6598,0,train
5157,0,train
7762,0,train
4441,0,train
29881,1,train
16827,1,train
10402,0,train
13804,1,train
29006,0,train
8765,0,train
12634,0,train
3832,0,train
12172,1,train
9159,0,train
2568,0,train
22303,0,train
22061,0,train
5500,0,train
20506,1,train
18266,0,train
14843,1,train
10516,0,train
15926,0,train
22617,0,train
16313,0,train
26856,0,train
6316,1,train
26311,0,train
29694,0,train
10819,1,train
24229,1,train
10038,0,train
3578,1,train
27006,1,train
29017,0,train
11962,0,train
19936,0,train
14714,0,train
12363,1,train
8712,0,train
21048,0,train
11651,1,train
12374,0,train
4167,0,train
10918,0,train
12046,0,train
4522,0,train
21684,0,train
13787,0,train
18396,0,train
16668,1,train
23268,0,train
16361,0,train
25764,1,train
8926,1,train
29295,0,train
18676,0,train
16037,0,train
25816,1,train
1617,1,train
2751,0,train
10828,0,train
19945,0,train
1223,0,train
23576,0,train
4191,0,train
26175,0,train
23285,0,train
3505,0,train
259,0,train
10965,0,train
218,0,train
24851,0,train
9349,0,train
23558,0,train
29609,1,train
28216,0,train
2258,0,train
28742,0,train
19530,1,train
1941,0,train
24626,0,train
24434,0,train
12886,0,train
16491,1,train
11746,1,train
8392,0,train
16426,0,train
9696,0,train
9471,0,train
6320,0,train
11369,1,train
10060,0,train
10731,0,train
10690,0,train
25770,0,train
26711,1,train
26365,0,train
24667,0,train
27983,0,train
652,0,train
683,0,train
2129,1,train
24972,0,train
29682,1,train
24857,1,train
23658,0,train
19882,0,train
23730,0,train
23390,0,train
26676,0,train
2015,0,train
25275,0,train
27710,0,train
